#OPEN_EXPORT: 2023.05.05.1207
#Datum vytvoen souboru: 14.02.2024 22:12
#Staenm publikovanch dat souhlaste s podmnkami uit tchto dat.

METADATA
Stanice ID;Jmno stanice;Zatek men;Konec men;Zempisn dlka;Zempisn ka;Nadmosk vka
P1PSTR01;Praha

PSTROJE
Pstroj;Zatek men;Konec men;Vka pstroje [m]
Teplomr;01.01.2003;31.05.2010;2
Teplomr;01.01.2011;30.06.2017;2

PRVEK
Prmrn denn teplota vzduchu [T.AVG

Popis:
Hodnota - hodnota prvku
Pznak - roziujc informace o hodnot

DATA
Rok;Msc;Den;Hodnota;Pznak
2005;09;25;14.7;
2005;09;26;15.7;
2005;09;27;14.2;
2005;09;28;12.8;
2005;09;29;12.2;
2005;09;30;9.7;
2005;10;1;10.5;
2005;10;2;10.2;
2005;10;3;12.1;
2005;10;4;14.9;
2005;10;5;15.1;
2005;10;6;13.5;
2005;10;7;14.4;
2005;10;8;11.9;
2005;10;9;10.4;
2005;10;10;10.4;
2005;10;11;12.8;
2005;10;12;10.5;
2005;10;13;10;
2005;10;14;8.7;
2005;10;15;9.1;
2005;10;16;6.4;
2005;10;17;8.5;
2005;10;18;5.8;
2005;10;19;5;
2005;10;20;5.3;
2005;10;21;8.9;
2005;10;22;13.8;
2005;10;23;14.6;
2005;10;24;12.2;
2005;10;25;15.5;
2005;10;26;14.9;
2005;10;27;11.3;
2005;10;28;10.7;
2005;10;29;8.4;
2005;10;30;5.4;
2005;10;31;4.7;
2005;11;1;4.4;
2005;11;2;7.7;
2005;11;3;9.3;
2005;11;4;9.5;
2005;11;5;9;
2005;11;6;6.5;
2005;11;7;7.2;
2005;11;8;4.7;
2005;11;9;6.5;
2005;11;10;7.9;
